,codici_comune,res_01000300,res_01000401,res_01000402,res_01000403,res_01000404,res_01000501,res_01000502,res_01000503,res_01000601,res_01000602,res_01000700,res_01000801,res_01000802,res_01000901,res_01000902,res_01001000,res_01001100,res_01001200,res_01001300,res_01001700,res_01001901,res_01001903,res_01002301,res_01002302,res_01002303,res_01002304,res_01002601,res_01002602,res_01002603,res_01002604,res_01002605,res_01002606,res_01002701,res_01002702,res_01003001,res_01003002,res_01003003,res_01007901,res_01007902,res_01007903,res_01007904,res_01007905,res_01008500,res_01012001,res_01012002,res_01012401,res_01012402,res_01012601,res_01012602,res_01061000,res_01061100,res_01061200,res_01061300,res_01061400,res_01061500,res_01061600,res_01061700,res_01061800,res_01062000,res_01062100,res_01062200,res_01062300,res_01062600,res_01062700,res_01062800,res_01062900,res_01063000,res_01063100,res_01063200,res_01063300,res_01063400,res_01063500,res_01063900,res_01064000,res_01064100,res_01064200,res_01064300,res_01064400,res_01064600,res_01064700,res_01064800,res_01064900,res_01065100,res_01065300,res_01065400,res_01065500,res_01065600,res_01065700,res_01066100,res_01088200,res_01089000,res_01089100,res_01089200,res_01089300,res_01089700,res_01089800,res_01090101,res_01090102,res_01090104,res_01090201,res_01090203,res_01090301,res_01090302,res_01090400,res_01090501,res_01090502,res_01090600,res_01090701,res_01090702,res_01090703,res_01090800,res_01090901,res_01090904,res_01090907,res_01092000,res_01092100
239,1023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,7,0,0,25,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,3,1,0,2,0,4,1,4,0,0,0,1,0,1,2,0,0,0,0,0
240,6073,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,146,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,23,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,29,9,3,1,0,0,0,1,1
241,4003,5,1,8,0,0,0,0,0,0,0,4,84,1,0,1,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,3,0,18,2,2,0,0,2,0,0,2,0,1,5042,132,1,10,55,8,12,12,2,1,0,0,1,0,3,0,0,0,0,1,0,1,2,0,16,269,0,0,127,2,5,6,10,1,0,0,17,0,0,0,3,0,13,0,0,1,23,0,0,9,0,23,0,79,11,0,19,6,29,40,6,9,0,209,10,37,4,16,0,0,0,15,3
242,6121,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,55,269,301,930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,1,0,0,18,82,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,0,2,2,1,1,1,0,0,271,56,14,0,0,0,0,2,3
243,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,164,19,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,58,0,1,0,3,0,0,0,2,0
244,5016,0,0,0,0,0,0,0,0,0,0,0,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,2,3,1,3,0,0,0,0,0
245,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,64,0,0,0,1,0,0,0,0,0
246,1096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,35,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,5,1,0,0,0,4,5,0,0,0,0,0,0,0,2,0,0,0,1,0
247,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
248,5110,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
250,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,17,1,1,0,0,0,0,0,0
251,6076,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,146,13,5,1,0,0,0,0,0
252,4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
253,6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
254,5069,0,0,0,0,0,0,0,0,0,0,0,91,5,3,0,9,0,0,0,0,0,0,0,0,0,0,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,13,1,2,37,1,0,0,0,0,0,0,0,1,1,0,0,1,12,0,0,0,0,3,0,4,0,0,4,1,0,3,2,4,1,0,18,14,1,1,0,0,0,1,7
255,6031,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,0,0,0,0,0,0
256,1175,8,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,5,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,9,82,3,2,4,0,0,0,0,0,2,9,2,0,3,0,0,0,3,0,2,2,4,1,0,0,0,0,0,10,1,0,1,0,1,0,0,1,0,2,1,0,0,5,1,1,6,0,0,0,3,1,0,1,0,3,1,41,3,0,11,1,13,22,19,0,0,1,0,0,0,11,0,0,0,0,0
257,1156,96,109,2817,160,93,0,0,1,0,2,46,38,1,2,0,154,66,156,26,11,8,3,5,1,0,0,4,0,1,0,1,0,0,0,13,0,0,8,1,9,1,0,1,11,6,9,2,18,5,114,123,124,16,15,4,10,22,132,60,61,11,16,2,0,5,0,0,9,55,7,0,4,3,9,1,9,0,2,4,1,49,0,5,32,2,183,0,5,30,90,1,11,126,60,69,17,1389,53,8,333,48,462,189,207,9,0,32,8,1,1,263,1,1,0,9,4
258,103005,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0
259,5004,0,15,0,0,0,0,0,0,0,0,0,27,3,0,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,18,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
260,1126,13,3,0,1,0,0,0,0,0,0,6,1,0,0,0,2,7,1,0,2,43,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,5,0,5,0,0,0,0,2,0,0,2,10,2,0,1,0,1,1,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,1,10,0,0,0,14,1,0,9,6,4,1,17,0,0,0,0,0,0,15,0,0,0,0,0
261,4011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
262,1306,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,19,6,2,0,0,0,0,0,0,0,0,1,7,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,8,0,0,1,0,2,3,1,0,0,4,0,0,0,1,0,0,0,0,0
263,1104,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,6,2,0,2,140,55,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,1,0,0,0,0,6,6,5,0,0,0,0,3,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,1,7,0,3,2,0,6,0,29,0,0,11,1,10,13,10,2,0,0,0,0,0,23,0,0,0,0,0
264,103012,0,0,0,0,0,18,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1
265,4029,5,2,13,9,1,0,0,0,0,0,8,17,1,2,0,11,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,41,1,1,0,0,1,0,0,0,0,1,638,2467,7,4,250,13,8,11,5,0,0,1,1,6,4,0,4,0,1,0,0,0,2,0,218,1799,2,2,74,0,3,1,2,0,0,0,26,0,0,0,2,0,6,1,1,1,27,1,0,5,1,4,0,53,10,1,33,5,22,68,11,5,1,353,7,15,0,17,0,0,0,7,2
266,2110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1184,5,1,2,0,0,0,0,0,0,0,0,2,0,2,0,4,2,0,2,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,274,2,49,10,0,1,0,0,2,0,0,0,0,8,0,1,10,1,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,1,0,3,0,5,0,24,5,0,6,0,8,5,16,0,0,12,0,0,0,9,0,0,0,0,0
268,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,2,1,3,0,6,11,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,33,1,17,0,0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,518,0,3,0,4,0,0,0,0,0
270,1058,6,33,173,384,7,0,0,0,0,0,8,2,0,0,0,9,4,5,2,2,2,0,0,0,0,0,2,0,0,0,1,0,17,0,6,0,0,0,0,0,2,0,0,4,2,1,2,51,8,6,15,7,0,0,2,0,0,12,8,9,0,1,0,2,3,0,0,2,18,1,0,7,0,2,0,2,0,0,1,3,5,0,0,5,0,26,0,0,24,34,0,0,11,2,7,1,118,6,0,49,5,35,48,35,0,0,7,3,1,0,36,0,0,1,0,0
271,6068,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,25,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,2,2,0,0,0,0,263,26,10,0,0,0,0,0,0
272,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
273,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,8,3,0,0,0,0,0,0,1
274,96056,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,10,0,2,0,0,0,1,0,0,0,0,2
275,5051,0,0,0,0,0,0,0,0,0,0,0,53,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
276,6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,44,11,3,0,0,0,0,0,0
277,5008,1,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,5,1,0,2,0,0,0,0,0
278,1149,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,1,0,4,0,5,0,0,2,0,0,0,5,0,0,0,0,0
279,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,11,0,0,92,4,0,8,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,9,0,3,0,1,0,1,6,1,1,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,2,7,0,0,0,3,0,0,6,0,11,0,0,2,1,9,13,2,1,0,0,0,0,0,15,0,0,0,0,0
280,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
281,96033,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1
282,1193,2,23,66,84,11,0,0,0,0,0,4,1,0,0,0,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,4,4,0,0,8,4,1,6,12,0,0,0,2,0,9,0,4,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,14,0,0,6,25,0,1,1,0,3,0,57,1,0,18,2,21,35,11,0,0,1,0,0,0,24,0,0,0,0,0
283,1181,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,3,0,4,11,1,246,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,3,23,4,0,0,0,42,0,0,1,1,0,0,16,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,20,13,0,2,0,2,3,0,2,0,29,0,0,3,3,17,6,3,3,0,0,1,0,0,8,0,0,0,3,0
284,1109,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,1,0,2,91,31,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2,1,0,0,4,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,2,4,0,0,0,8,2,0,6,0,2,15,3,0,0,0,0,0,0,7,0,0,0,0,0
285,4087,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,0
286,6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
287,4032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
288,4179,2,0,13,50,0,0,0,0,0,0,1,2,0,0,0,3,8,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,88,0,3,0,0,2,0,0,0,0,0,3,34,2,10,667,48,8,5,1,0,0,0,1,0,9,1,1,0,0,0,0,0,0,0,11,55,1,8,4,0,0,0,4,0,0,0,9,0,0,0,2,0,7,0,0,2,15,0,0,9,1,1,0,34,5,0,20,2,17,29,9,0,0,183,0,2,0,9,0,0,0,0,0
289,1043,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,15,4,33,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,8,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,1,0,0,0,15,0,0,5,5,11,6,1,0,0,0,0,1,0,5,0,0,0,0,3
290,1163,0,46,3,2,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,10,1,0,4,1,0,9,3,0,0,0,0,0,0,1,0,0,0,0,0
291,1254,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,240,9,5,9,0,0,1,0,2,1,0,0,0,12,3,2,1,2,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0,0,0,18,0,0,1,1,0,0,23,5,0,11,1,6,6,19,1,0,14,0,0,0,6,0,0,0,4,0
292,6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
293,1248,17,1,3,1,0,0,0,0,0,0,10,0,0,0,0,8,36,11,0,5,538,130,5,0,0,0,1,0,0,1,0,0,0,0,3,0,0,4,0,3,0,0,0,2,0,0,1,1,0,6,12,13,1,2,0,6,99,6,0,0,6,0,5,0,1,0,0,2,0,0,0,0,0,4,0,0,1,8,2,1,0,0,0,0,3,14,0,0,0,9,0,285,22,0,17,0,82,11,1,42,6,72,27,30,6,0,1,1,0,0,37,0,0,0,0,1
294,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
